F14D7.10,0.1,0.1,3,0.7,1,0.4,0.6,0.1,23,0.3,,,,,,,,,,,,,,,
F14D7.11,0.8,0.9,0.7,0.4,0.2,1,0.1,10,0.5,,,,,,,,,,,,,,,,
F14E5.1,0.4,2,2,1,0.4,0.3,0.6,0.7,0.4,1,0.9,0.6,1,0.8,10,0.4,,,,,,,,,
F14E5.2,8,75,46,13,94,45,41,62,66,64,26,65,66,112,7,75,46,117,55,69,58,24,23,82,95
acp-3,0.5,0.1,0.2,0.7,0.2,0.2,2,0.1,8,0.2,,,,,,,,,,,,,,,
acp-2,1,0.6,0.3,1,2,3,2,4,1,2,0.6,5,0.7,15,3,5,2,6,0.1,0.1,11,5,,,
lips-10,1,2,12,27,0.3,30,61,17,42,19,5,2,29,7,33,6,18,13,7,4,2,10,34,27,
acp-4,0.6,0.7,0.9,0.3,0.2,0.8,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.1,30,,,,,,,,,
git-1,2,11,26,5,37,8,20,11,9,10,4,7,7,64,20,22,40,66,6,14,23,25,25,5,31
mboa-7,0.1,8,2,3,19,7,16,13,6,13,5,4,8,27,12,14,22,25,7,10,16,11,15,8,15
F14F3.4,0.8,1,0.1,3,0.6,25,13,20,3,0.2,5,3,2,4,1,2,0.5,1,1,0.2,14,2,,,
ntr-2,2,2,3,0.8,0.5,5,0.8,2,0.3,0.3,0.1,4,1,0.1,0.2,0.3,3,0.6,0.2,5,0.4,,,,
cyp-13A11,0.3,0.1,0.2,0.1,0.7,0.2,0.2,0.2,0.2,0.4,2,0.1,,,,,,,,,,,,,
cyp-13A12,0.2,0.5,0.9,0.7,0.3,0.9,0.5,0.1,0.9,0.8,0.1,2,0.1,0.4,0.4,0.7,0.1,0.6,3,0.1,,,,,
F14F7.4,0.3,0.3,4,3,3,0.1,4,22,,,,,,,,,,,,,,,,,
F14F7.5,0.1,0.2,0.2,0.9,0.3,0.2,0.1,0.8,0.5,0.9,0.3,0.2,0.4,46,0.2,,,,,,,,,,
srz-2,0.7,0.1,0.2,0.6,,,,,,,,,,,,,,,,,,,,,
srz-1,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,
srz-103,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,
F14F8.8,0.5,0.7,3,2,2,6,2,0.8,0.6,0.4,0.3,1,0.1,7,0.2,,,,,,,,,,
srz-101,0.2,0.7,0.8,0.1,0.5,0.9,,,,,,,,,,,,,,,,,,,
shw-1,6,1,8,20,10,2,22,6,14,4,1,1,14,4,1,11,2,3,2,11,3,2,2,3,4
nlp-55,107,11,525,21,0.1,181,46,131,15,9,7,152,3,2,33,1,0.7,4,172,0.8,15,4,35,14,
best-12,0.1,0.1,2,1,0.2,0.1,1,5,,,,,,,,,,,,,,,,,
F14H3.3,8,5,12,0.1,0.3,9,3,2,6,23,2,7,21,0.8,0.4,0.6,11,,,,,,,,
F14H3.4,25,6,35,0.1,0.2,0.7,18,3,1,6,4,2,13,29,0.1,11,24,,,,,,,,
F14H3.5,13,3,12,0.7,12,2,2,3,0.5,9,11,0.1,0.6,7,,,,,,,,,,,
F14H3.6,272,73,286,0.1,0.1,0.7,0.6,8,237,0.3,28,20,58,46,17,132,0.1,277,1,2,8,174,,,
fbxa-100,0.1,0.1,0.2,0.2,0.1,0.6,0.1,0.3,0.2,,,,,,,,,,,,,,,,
F14H3.8,0.1,0.1,0.1,0.2,0.3,,,,,,,,,,,,,,,,,,,,
F14H3.9,0.4,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,
cyp-35D1,0.1,0.5,1,0.3,1,0.8,0.6,0.1,0.7,0.6,2,0.5,0.6,0.7,1,32,0.6,,,,,,,,
nhr-176,4,0.4,3,7,4,2,0.6,6,6,2,2,5,7,3,6,2,0.8,4,2,,,,,,
F14H3.12,0.1,1,5,0.9,0.1,9,4,7,0.2,0.1,6,0.4,34,,,,,,,,,,,,
obr-2,12,4,2,9,26,6,26,22,86,14,19,12,62,19,29,49,14,15,15,29,14,13,33,52,29
F14H8.2,13,3,10,2,2,1,0.3,0.2,2,0.7,0.3,0.2,2,0.1,0.2,0.1,,,,,,,,,
F14H8.4,22,0.5,13,0.3,0.3,12,2,2,0.2,0.3,1,1,0.1,2,0.1,2,0.1,,,,,,,,
F14H8.5,3,2,2,0.3,0.2,0.2,0.1,0.1,0.1,0.2,2,0.2,,,,,,,,,,,,,
sre-38,0.1,0.1,0.1,0.4,0.2,0.4,0.2,0.1,,,,,,,,,,,,,,,,,
F15A4.2,3,2,5,0.1,0.1,0.1,2,12,100,3,90,27,2,14,5,5,0.2,15,,,,,,,
sre-37,0.7,0.5,0.2,0.3,0.2,0.1,1,0.5,0.1,0.4,0.3,0.5,0.2,0.1,0.1,,,,,,,,,,
F15A4.5,0.8,2,5,2,7,5,13,3,3,1,10,0.1,3,0.1,0.8,18,0.5,0.3,3,2,1,,,,
F15A4.6,84,1,95,227,105,96,53,71,21,33,31,0.4,24,19,0.1,34,1,,,,,,,,
chil-28,0.5,0.2,1,0.3,2,0.1,4,2,0.4,,,,,,,,,,,,,,,,
arrd-9,1,0.5,0.5,1,0.4,0.1,0.5,0.9,0.4,0.5,3,6,0.4,,,,,,,,,,,,
F15A4.10,27,0.1,7,41,0.1,1,0.1,0.5,31,0.2,4,57,7,223,3,5,135,0.4,0.2,2,36,,,,
fbxb-102,1,0.1,0.1,0.1,0.7,3,8,0.9,13,9,4,0.6,0.1,6,,,,,,,,,,,
inft-2,0.1,41,2,4,8,23,5,5,5,9,4,35,9,11,1,7,7,11,15,7,24,5,40,7,18
try-10,2,0.4,0.2,0.9,0.6,2,0.3,1,2,2,0.3,0.3,0.9,0.4,0.5,5,2,0.1,0.4,0.7,6,0.2,,,
F15B9.6,0.5,0.1,1,2,9,1,2,2,5,0.3,0.4,0.1,0.1,1,4,0.7,6,0.3,,,,,,,
F15B9.8,6,4,0.7,602,0.9,226,42,26,146,2,5,785,153,430,13,407,4,3,56,16,16,98,261,,
ubql-1,67,103,320,93,150,50,141,112,108,123,43,111,80,126,48,132,126,121,69,92,147,64,96,93,157
clec-101,81,0.1,2,0.1,0.1,0.2,0.7,0.1,0.1,,,,,,,,,,,,,,,,
F15D3.4,0.8,0.2,0.1,0.3,1,1,1,0.1,0.3,0.1,1,0.1,0.3,0.5,11,0.2,,,,,,,,,
F15D3.5,0.2,0.1,0.2,1,,,,,,,,,,,,,,,,,,,,,
F15D3.6,18,38,64,14,28,26,45,17,32,38,20,41,30,23,10,26,20,21,37,39,34,11,48,21,27
timm-23,23,194,24,23,64,18,70,72,70,58,48,49,196,56,149,49,86,48,61,151,56,72,41,32,61
pals-1,0.1,0.7,0.7,0.2,0.1,10,2,0.3,0.4,2,1,1,0.6,1,0.8,0.8,3,0.3,0.7,10,0.4,,,,
F15D4.2,5,38,2,9,17,32,12,9,33,14,20,53,66,25,304,16,101,36,20,48,86,8,11,19,102
romo-1,4,863,23,8,186,33,7,108,118,86,164,76,92,164,405,124,211,115,99,133,80,64,14,102,72
F15D4.4,0.6,0.1,8,0.4,8,3,1,2,0.8,0.5,1,0.2,0.3,1,0.3,0.4,0.3,0.4,0.3,14,0.2,,,,
F15D4.5,1,49,0.6,6,0.2,5,2,3,7,4,7,2,5,4,8,5,7,3,3,4,1,3,12,6,
F15D4.6,0.1,11,0.1,3,0.3,1,0.6,2,1,2,2,1,3,0.3,3,2,3,2,0.5,0.9,1,6,9,1,
F15G9.1,70,11,83,14,219,1,9,22,70,15,60,30,30,86,13,76,6,43,77,30,7,34,14,21,40
F15G9.2,0.4,0.4,0.5,0.3,0.1,0.1,,,,,,,,,,,,,,,,,,,
WBGene00008867,0.1,0.2,0.3,0.1,0.2,0.3,0.1,0.3,2,,,,,,,,,,,,,,,,
F15G9.5,28,0.3,142,34,15,34,7,13,3,2,2,9,5,0.1,26,0.1,2,2,11,0.7,3,11,6,12,
F15G9.6,0.1,0.1,1,0.2,0.2,0.7,1,0.4,0.7,0.5,0.4,0.8,0.1,11,0.1,,,,,,,,,,
F15H9.1,0.4,0.5,0.1,0.4,0.1,14,,,,,,,,,,,,,,,,,,,
tag-314,0.3,0.2,1,1,0.4,0.3,2,0.1,15,,,,,,,,,,,,,,,,
F15H10.5,0.1,15,0.5,0.1,1,,,,,,,,,,,,,,,,,,,,
F15H10.6,0.1,0.1,0.2,0.2,0.4,26,,,,,,,,,,,,,,,,,,,
F15H10.7,0.3,0.5,1,0.1,1,0.6,0.2,0.7,0.7,0.2,0.4,0.1,0.1,1,0.3,1,0.6,0.3,6,0.2,,,,,
F15H10.8,92,0.1,21,3,5,3,0.3,8,34,2,0.3,0.1,0.7,1,0.1,3,7,,,,,,,,
F16A11.1,9,50,11,10,23,24,57,22,45,14,11,35,37,16,2,32,9,16,29,41,26,16,61,20,28
rtcb-1,0.4,31,11,3,6,10,6,9,6,14,6,15,12,12,3,5,5,12,22,11,8,5,19,6,13
ppfr-1,14,52,11,16,29,24,18,18,14,20,7,30,15,25,1,31,14,25,28,17,28,11,20,16,29
F16B12.1,0.2,1,0.2,0.4,1,0.6,0.4,0.1,0.5,0.4,0.3,1,0.3,0.2,0.4,0.1,0.4,5,0.3,,,,,,
F16B12.4,7,12,9,10,21,5,25,6,4,4,3,5,3,41,46,16,46,49,5,4,40,12,50,23,19
F16B12.5,0.2,0.2,0.7,0.1,0.1,0.1,0.4,0.2,1,0.2,0.1,0.2,0.1,1,0.1,,,,,,,,,,
F16B12.6,17,20,16,18,20,21,26,15,11,8,2,26,8,28,8,16,28,34,9,10,57,8,28,3,36
F16B12.7,0.1,2,0.1,0.2,0.6,0.2,0.2,1,0.4,1,0.5,0.2,0.3,1,8,0.1,,,,,,,,,
nhr-281,0.2,0.4,0.2,0.4,0.1,1,0.1,0.1,1,0.2,0.1,1,0.1,0.2,0.7,0.3,0.9,3,2,0.5,,,,,
F16C3.1,8,0.2,20,13,2,2,50,11,13,4,1,0.8,16,0.4,0.2,5,0.2,0.5,2,15,1,1,0.1,5,2
F16C3.2,6,0.6,0.2,7,7,0.2,152,5,33,7,3,5,27,11,4,4,0.4,6,4,29,0.4,2,0.1,10,2
tbcd-1,1,62,6,2,14,14,6,9,8,13,5,22,13,22,3,10,10,21,29,13,8,6,5,8,17
F16D3.6,0.5,0.2,0.1,0.1,5,0.2,0.1,7,0.6,0.2,0.5,0.7,0.1,5,1,0.4,5,0.2,,,,,,,
ser-5,3,4,4,28,5,0.8,13,4,3,2,2,0.6,3,2,0.6,8,0.4,2,2,5,2,3,4,2,2
clec-42,0.7,5,14,3,30,34,2,4,0.2,0.3,0.4,0.5,0.1,3,0.2,0.4,0.3,2,0.3,3,2,,,,
clec-246,0.7,0.4,2,0.1,2,0.2,1,0.1,0.5,0.1,0.1,0.2,3,3,,,,,,,,,,,
F16H6.3,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,
F16H6.4,0.1,0.1,0.5,0.1,2,0.8,0.1,0.6,0.1,0.1,0.4,2,12,,,,,,,,,,,,
F16H6.7,0.1,6,0.2,3,3,13,3,4,0.2,14,4,5,1,2,4,1,17,0.7,0.1,10,0.8,,,,
F16H6.9,0.1,0.1,0.3,0.1,0.1,0.2,0.2,0.2,12,0.1,,,,,,,,,,,,,,,
F16H6.10,0.1,0.5,0.4,6,0.1,22,7,19,19,8,3,19,5,1,10,2,4,6,22,0.2,1,12,2,,
nhr-27,0.4,1,0.7,0.3,0.1,0.6,0.1,,,,,,,,,,,,,,,,,,
phf-32,1,0.5,7,0.1,0.2,0.7,0.2,0.3,0.1,0.2,0.1,0.4,0.4,22,,,,,,,,,,,
F17A2.4,0.5,0.4,7,,,,,,,,,,,,,,,,,,,,,,
F17A2.13,7,4,7,0.1,0.2,0.3,5,6,85,5,116,27,3,0.1,43,3,8,0.1,27,,,,,,
F17B5.1,0.3,3,17,2,14,4,0.5,0.7,0.1,0.1,0.1,0.3,0.8,0.3,7,0.1,,,,,,,,,
oac-17,2,0.4,0.3,0.1,5,0.1,0.3,2,1,,,,,,,,,,,,,,,,
clec-109,0.1,0.1,88,,,,,,,,,,,,,,,,,,,,,,
F17B5.4,0.6,0.3,19,1,0.2,0.5,0.2,0.2,,,,,,,,,,,,,,,,,
clec-110,0.4,0.1,0.1,4,,,,,,,,,,,,,,,,,,,,,
F17C8.3,4,0.1,4,15,5,41,8,25,5,3,0.8,16,2,0.3,10,0.9,2,13,0.2,5,10,4,5,,
F17C8.6,0.1,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,
F17C8.7,0.1,2,0.5,3,0.6,3,1,1,4,5,3,1,0.8,0.4,0.7,0.2,1,5,2,0.8,1,71,0.3,,
F17C11.2,93,0.4,12,445,2,2,187,51,185,24,8,8,232,0.9,4,10,4,1,5,218,1,3,1,45,6
F17C11.4,27,2,5,50,9,2,160,20,51,25,9,22,92,9,34,14,48,11,13,96,14,4,32,34,9
clec-221,2,2,0.3,0.8,0.8,1,1,1,0.6,0.7,0.2,0.7,0.9,0.7,0.2,0.5,0.7,296,0.2,,,,,,
F17C11.6,2,1,0.7,0.3,0.8,14,6,30,13,5,2,0.6,4,0.4,0.3,18,8,2,0.9,49,0.1,,,,
F17C11.7,5,62,9,7,15,11,11,18,14,20,9,24,14,24,7,14,15,21,38,14,16,5,6,15,18
vps-36,25,37,24,28,28,12,35,34,39,29,16,20,37,30,10,28,24,30,37,24,15,15,14,23,20
eef-1G,50,1533,254,100,309,384,316,1030,725,1159,485,978,1791,259,1350,345,1141,383,1430,1717,1052,138,188,425,416
ctf-4,100,3,4,10,48,2,13,7,15,6,52,12,14,5,9,25,15,49,10,35,2,9,5,43,
F17C11.11,32,2,4,16,5,0.4,9,9,5,19,11,24,3,3,3,9,4,5,14,3,0.8,38,23,140,7
F17C11.12,0.1,0.1,0.1,0.9,13,0.3,2,11,4,15,8,2,1,8,1,15,2,7,8,6,1,8,15,5,
F17E5.2,3,4,15,3,26,2,10,11,11,11,4,5,10,24,3,18,7,21,6,11,8,5,16,6,15
F17H10.1,7,6,6,9,13,7,18,12,5,19,7,17,9,16,6,9,11,17,14,8,10,10,8,22,12
F17H10.2,32,0.4,20,8,0.1,291,10,282,13,20,18,147,2,1,40,2,1,23,127,1,1,0.8,75,22,
snx-17,6,3,9,12,44,2,20,13,20,12,4,4,20,40,10,32,17,38,6,21,14,22,10,11,22
F17H10.4,0.1,0.5,0.2,1,,,,,,,,,,,,,,,,,,,,,
F18A11.2,0.1,4,0.4,45,0.1,1,17,3,4,3,0.4,0.5,24,0.9,25,1,10,0.7,2,1,2,4,5,16,
F18A11.3,5,15,16,5,37,6,7,31,33,29,24,24,28,66,129,30,85,97,27,28,34,19,14,46,55
F18A11.5,41,0.6,21,34,21,0.3,34,10,14,5,2,2,11,5,0.6,27,2,3,2,15,2,8,2,5,10
F18A11.6,5,0.1,0.3,0.3,0.3,0.5,0.1,0.1,0.2,0.2,0.3,0.5,0.2,0.2,1,0.8,0.1,,,,,,,,
F18C12.3,0.1,15,3,3,13,9,9,7,12,11,3,6,15,19,5,12,17,21,14,17,9,4,2,3,12
F18C12.4,0.3,0.6,1,0.5,2,0.5,2,0.6,2,0.1,12,0.6,,,,,,,,,,,,,
papl-1,0.5,2,7,1,2,15,1,32,14,13,0.5,4,0.1,8,0.1,2,39,4,0.2,0.6,10,1,,,
srt-43,0.1,0.4,3,0.1,0.1,0.1,3,0.3,0.2,0.1,0.3,0.3,2,0.1,0.6,0.1,10,0.1,,,,,,,
F18H3.1,26,2,22,20,17,8,15,7,8,8,5,10,16,31,69,13,51,40,7,10,32,7,31,12,59
F18H3.4,14,8,36,36,24,8,40,15,11,8,4,10,9,22,3,21,11,18,5,10,12,10,59,8,13
srz-33,0.2,0.4,0.6,0.2,0.5,,,,,,,,,,,,,,,,,,,,
srz-34,0.2,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.8,0.4,0.1,,,,,,,,,,,,,,
srz-36,0.1,0.4,0.2,0.7,,,,,,,,,,,,,,,,,,,,,
F19B2.5,3,2,14,1,3,0.1,32,52,9,60,41,10,8,0.4,0.2,12,0.2,0.6,23,9,0.6,7,3,337,19
F19B2.6,0.1,0.2,0.9,2,1,2,2,1,1,2,0.4,1,0.1,0.9,1,2,0.3,3,0.4,,,,,,
F19B2.7,0.1,1,0.2,0.2,0.4,0.1,0.1,4,,,,,,,,,,,,,,,,,
srz-16,0.1,0.1,0.1,0.1,0.1,0.3,,,,,,,,,,,,,,,,,,,
F19B6.1,30,117,21,18,37,62,54,41,69,59,23,96,62,36,23,36,77,38,72,83,122,13,118,15,71
F19B6.3,0.4,0.3,2,1,0.1,0.1,0.5,0.1,0.2,0.1,1,0.3,10,,,,,,,,,,,,
wht-5,0.4,0.1,3,2,2,0.1,0.1,0.1,0.2,3,0.4,17,0.1,,,,,,,,,,,,
F19C6.2,14,5,57,20,24,6,33,15,18,9,7,7,10,27,17,23,22,30,6,15,16,12,45,9,18
F19C6.3,5,10,20,1,22,4,5,1,0.7,0.4,6,0.1,0.1,4,0.3,0.6,7,0.8,3,0.6,,,,,
F19C6.4,0.1,0.7,2,0.8,6,2,3,2,2,0.9,2,4,1,3,0.4,2,4,4,0.1,0.4,1,30,1,,
F19C6.5,0.5,0.7,0.3,13,0.4,9,10,20,10,10,2,9,29,9,9,33,20,2,7,9,2,1,8,10,
F19D8.2,2,0.3,0.4,0.3,0.1,0.3,0.4,2,1,0.5,0.1,0.9,1,0.6,1,0.9,0.6,0.1,12,1,,,,,
nekl-3,0.2,0.7,7,4,23,0.2,15,15,25,14,6,3,23,17,2,17,0.4,9,6,26,1,2,4,15,8
glb-13,4,7,7,0.2,3,5,7,4,3,0.8,9,1,0.1,8,0.2,0.7,2,7,0.6,3,0.1,16,2,,
F19H6.3,0.3,0.3,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,,,,,,,,,,,,,
F19H6.4,23,0.5,6,41,0.2,1,45,2,10,5,43,4,16,52,0.1,0.2,21,18,,,,,,,
F19H6.5,1,0.1,0.1,0.1,0.3,27,,,,,,,,,,,,,,,,,,,
F19H6.6,14,3,0.6,0.3,0.5,0.1,0.1,0.2,1,0.1,45,,,,,,,,,,,,,,
F19H8.2,6,18,10,10,0.3,46,65,20,70,3,2,8,2,0.2,9,2,1,3,14,2,3,7,16,3,
mltn-9,2,0.9,65,0.1,0.4,28,1,34,4,2,1,14,0.2,21,0.6,4,1,2,1,1,0.9,7,11,,
mltn-10,0.4,0.3,3,0.1,0.4,2,0.9,0.6,0.4,0.1,2,0.1,2,1,1,0.3,0.4,0.3,4,0.6,,,,,
F20B10.2,1,0.3,11,0.7,0.5,0.1,0.6,15,4,2,5,1,1,3,0.4,,,,,,,,,,
F20B10.3,0.6,1,2,2,17,4,6,4,0.6,0.1,0.8,15,0.1,0.7,0.4,0.4,4,3,25,,,,,,
elli-1,0.1,85,1,0.6,7,55,0.2,2,6,9,12,67,8,3,3,4,5,2,67,10,28,0.8,52,28,
F20C5.4,0.1,0.6,1,7,0.3,13,6,13,9,5,2,12,5,0.3,11,1,3,5,9,0.6,3,3,15,3,
F20C5.5,0.5,3,5,3,0.8,2,0.4,0.3,0.1,2,10,4,5,4,8,0.3,2,0.6,5,1,1,2,,,
F20C5.6,7,3,3,18,165,3,17,14,8,2,0.8,3,8,250,67,156,69,270,2,7,27,65,73,3,89
F20C5.7,3,0.1,0.1,0.7,0.5,2,0.1,0.2,0.1,0.2,0.1,0.1,0.1,5,,,,,,,,,,,
F20D1.1,49,9,57,51,194,23,64,50,43,39,24,70,39,170,232,126,218,185,27,53,135,88,40,27,76
tbc-1,3,10,14,10,52,7,14,14,12,8,4,17,10,44,5,39,10,37,12,10,14,13,23,8,21
F20D1.3,61,15,134,93,69,22,117,65,136,52,26,89,75,36,15,106,39,35,27,80,45,79,128,74,77
plp-2,0.1,0.1,2,3,2,3,0.4,1,0.3,0.5,0.3,2,2,0.9,2,1,2,0.3,3,0.7,0.6,4,2,0.8,
iglr-1,0.1,65,5,24,6,3,3,1,0.5,0.2,3,16,0.6,19,2,4,0.4,4,2,4,1,1,5,,
cutl-3,0.1,0.7,0.5,15,0.3,5,4,17,9,1,0.8,3,15,2,10,0.9,10,1,4,2,3,3,7,6,
slc-25A18.1,3,13,19,4,54,8,18,42,52,39,29,17,21,38,50,45,66,34,33,27,21,7,16,28,26
emre-1,10,0.9,14,13,13,3,28,16,44,11,8,8,44,11,24,16,11,10,8,32,8,12,66,26,18
srz-48,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,
srsx-2,1,4,3,,,,,,,,,,,,,,,,,,,,,,
F20E11.5,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,
F20E11.7,0.4,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,
F20G2.1,6,3,0.3,0.5,4,4,3,3,1,0.9,1,0.1,1,0.1,3,3,0.1,3,0.7,,,,,,
F20G2.2,7,7,66,6,102,9,14,52,131,68,52,24,34,161,64,42,54,131,40,25,38,40,102,37,69
F20G2.3,0.1,10,1,62,0.4,7,37,17,39,9,2,17,35,4,29,1,11,4,17,3,2,0.8,21,19,
F20G2.5,0.7,2,2,1,3,1,0.4,0.3,0.1,1,0.8,0.3,0.5,3,0.5,0.8,0.1,7,0.4,,,,,,
F20G2.6,1,8,2,12,10,6,0.9,0.9,0.3,9,3,0.1,0.1,0.6,6,0.2,3,0.1,2,0.6,,,,,
smgl-1,0.2,36,6,3,14,7,7,16,10,22,6,15,10,27,2,12,8,29,22,12,5,6,4,12,16
F20G4.2,0.5,11,2,2,2,3,3,2,2,2,0.6,8,2,2,0.1,2,1,3,5,1,2,1,2,2,2
F21A3.2,3,5,6,3,4,4,0.9,0.2,3,1,4,10,3,1,2,0.4,2,9,4,6,,,,,
F21A3.3,2,12,2,4,13,8,9,12,23,4,4,2,0.4,6,0.2,2,10,6,0.6,0.8,0.7,15,2,,
F21A3.4,0.5,0.5,2,0.1,0.1,0.5,0.2,1,2,2,0.5,2,0.7,0.3,0.2,1,0.5,0.4,0.1,11,0.2,,,,
prde-1,15,0.2,1,1,4,0.6,2,3,6,3,5,9,1,0.6,1,0.9,2,11,5,1,0.4,2,3,3,
glb-14,0.1,2,7,2,0.3,5,4,5,2,1,0.8,6,0.2,4,0.2,0.1,1,4,0.8,2,3,2,,,
lgc-31,2,1,117,14,5,0.3,12,8,11,3,3,1,10,0.7,0.1,12,0.7,0.7,1,10,2,2,4,7,4
ncs-4,0.1,3,0.9,1,0.3,4,4,3,4,3,0.4,1,1,0.4,3,1,2,1,0.2,0.5,8,0.6,,,
myrf-2,25,6,52,38,57,13,94,44,51,30,7,21,44,102,11,49,24,125,5,45,39,35,38,23,56
arrd-28,2,0.3,1,4,0.2,14,2,0.5,0.2,0.4,0.1,0.6,0.2,1,0.1,0.4,0.2,0.4,0.3,0.7,4,5,0.4,,
tyr-3,0.2,0.3,0.1,276,0.2,0.1,52,0.1,0.2,0.2,46,0.6,,,,,,,,,,,,,
hint-1,3,79,35,7,51,36,18,51,43,50,40,39,41,58,88,39,95,67,57,52,54,22,24,34,52
pfd-6,13,221,79,26,51,48,80,45,70,56,55,71,54,81,394,55,259,77,83,67,132,21,48,52,79
F21C3.6,1,0.1,0.5,0.6,0.1,0.2,0.1,4,0.2,9,,,,,,,,,,,,,,,
F21D5.1,0.1,182,4,2,26,138,6,13,18,19,11,113,18,18,10,19,18,15,75,20,84,8,10,9,43
otub-3,0.5,90,11,2,33,73,8,11,14,17,14,43,11,26,22,25,50,27,48,17,96,6,21,12,47
F21D5.3,0.3,0.1,0.4,26,0.4,2,34,27,31,9,4,15,9,0.5,21,0.8,3,23,34,1,2,24,6,,
F21D5.4,5,0.4,0.5,12,5,0.7,3,4,5,2,2,4,21,60,9,52,20,6,4,5,5,3,4,8,
F21D5.5,13,34,7,5,28,9,19,15,24,18,8,11,29,37,21,18,28,27,29,25,15,12,10,9,15
F21D5.6,0.5,56,14,8,28,36,25,14,15,15,7,32,16,39,23,21,62,41,37,17,49,10,13,13,43
F21D5.7,10,54,36,11,82,35,35,70,60,78,29,41,48,77,29,78,64,78,59,61,52,33,26,54,70
mrps-33,5,77,27,14,51,9,46,43,48,61,51,30,41,60,388,56,116,54,52,62,31,34,43,33,45
F21D5.9,4,0.3,35,0.3,2,3,0.8,0.5,0.4,2,44,45,13,8,44,0.3,2,2,7,8,1,15,,,
F21D9.1,0.1,0.5,0.1,0.2,0.1,2,1,0.6,7,1,2,0.7,0.7,0.1,1,,,,,,,,,,
F21D9.2,0.4,0.8,0.1,2,4,0.5,0.9,3,0.5,5,0.6,1,22,0.1,,,,,,,,,,,
F21D9.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,
F21D9.4,0.6,0.6,21,0.4,1,2,0.8,1,0.8,0.1,0.9,6,0.4,10,2,2,0.6,0.8,3,0.9,0.8,0.5,4,,
F21D9.5,2,0.4,0.1,0.4,5,0.8,1,8,5,4,1,4,2,,,,,,,,,,,,
F21D9.6,0.7,0.1,4,0.4,0.1,0.1,0.2,1,0.1,13,12,6,20,20,0.2,11,7,9,0.6,11,,,,,
F21D9.8,0.3,0.1,0.5,0.4,0.1,0.2,0.1,0.1,0.3,0.4,,,,,,,,,,,,,,,
WBGene00009022,0.3,9,1,3,0.6,0.5,0.4,0.1,1,6,1,7,0.4,3,0.3,1,14,2,1,5,,,,,
F21G4.1,0.1,0.3,2,1,5,11,5,4,9,3,1,3,12,0.9,4,2,11,4,4,0.8,2,5,5,4,
F21G4.3,0.6,0.1,4,0.1,4,1,2,0.1,7,0.4,0.3,0.1,0.2,1,0.3,4,1,,,,,,,,
phf-34,0.4,5,4,4,22,6,6,7,8,3,1,4,6,21,3,16,4,13,4,7,5,12,9,3,10
F21G4.5,0.3,0.6,0.3,1,1,2,3,2,4,5,0.4,2,1,1,1,1,1,1,3,0.7,0.1,2,39,0.6,
F21G4.6,0.5,3,5,2,9,4,4,4,4,4,1,2,4,13,0.9,7,2,11,2,4,2,4,2,4,5
F21H7.2,0.1,3,3,17,0.3,3,1,3,2,10,0.5,0.1,5,6,0.1,0.3,13,0.1,,,,,,,
F21H7.3,121,0.1,0.1,0.3,0.1,0.1,97,6,25,0.8,30,0.3,1,2,0.1,2,9,,,,,,,,
clec-233,0.5,15,0.9,0.6,2,0.8,0.6,10,0.1,7,0.1,3,1,0.4,0.7,1,34,2,,,,,,,
F21H7.5,12,10,0.3,4,39,13,4,0.1,3,0.1,1,41,0.4,248,0.6,,,,,,,,,,
bgnt-1.3,41,3,0.4,3,0.1,23,0.1,1,0.5,1,1,0.1,11,,,,,,,,,,,,
F21H7.12,2,0.4,12,0.7,5,0.4,0.1,0.3,12,0.1,0.1,10,5,,,,,,,,,,,,
gfat-2,0.1,353,0.4,0.7,1,9,0.1,2,2,6,22,361,2,1,0.5,2,1,1,209,3,1,1,4,17,2
F22B3.5,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,
F22B3.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,
F22B3.8,0.1,0.2,0.6,2,0.3,0.1,0.1,0.1,1,11,,,,,,,,,,,,,,,
cut-3,0.1,0.9,596,2,0.2,3,0.4,1,1,0.6,19,1581,0.1,4,0.1,0.3,22,51,15,37,573,,,,
F22B5.4,0.1,9,13,7,2,17,1,7,22,5,2,6,0.9,15,2,5,9,2,2,23,6,134,34,,
F22B5.5,2,0.2,0.1,0.1,2,3,1,0.1,0.4,0.3,0.3,0.3,8,0.1,0.1,0.5,44,0.1,,,,,,,
F22B5.6,2,0.4,0.1,0.1,0.1,0.2,2,1,0.1,1,2,0.8,2,3,5,0.3,0.4,0.1,2,0.7,,,,,
